Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-16,6847.0,0.0,16.072916,44.535007,6.6,75.126495
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-17,5748.0,0.0,15.604165,25.184998,0.0,71.052574
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-18,3658.0,0.0,15.529166,15.030001,0.6,79.490326
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-19,5817.0,0.0,17.8375,45.765,21.6,82.020515
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-20,5765.0,0.0,17.597918,24.675003,1.2000002,88.693474
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-21,6709.0,0.0,17.002083,24.105001,0.1,77.07615
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-22,6613.0,0.0,16.195833,15.884999,8.900001,88.37573
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-23,7088.0,0.0,16.860416,29.054995,1.2,80.81046
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-24,5950.0,0.0,15.931249,34.47,0.6,71.29782
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-25,4102.0,1.0,15.489586,28.47,0.8000001,72.309
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-26,3403.0,1.0,15.281249,30.15,3.6000001,77.66257
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-27,5811.0,0.0,13.929165,18.104998,0.8,78.43533
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-28,6621.0,0.0,13.520833,16.305,0.0,78.27961
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-29,6401.0,0.0,15.100001,21.36,1.7,83.370926
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-04-30,7096.0,0.0,16.202084,26.954998,0.0,74.13589
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-01,6104.0,0.0,12.445834,20.295,0.0,80.04246
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-02,3406.0,0.0,12.779167,11.205,0.0,78.851814
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-03,5285.0,0.0,14.443751,12.9,0.0,74.36869
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-04,5620.0,0.0,14.572917,17.564997,0.0,76.65634
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-05,6081.0,0.0,15.358335,15.224999,0.0,87.05988
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-06,5927.0,0.0,16.456251,36.584995,0.4,81.823204
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-07,6833.0,0.0,17.61875,45.585003,1.5000002,78.19061
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-08,5543.0,0.0,17.981249,27.570004,3.2000003,90.59153
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-09,3360.0,0.0,17.727083,21.824997,4.2999997,92.52537
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-10,4935.0,0.0,17.543749,29.505003,1.5000001,89.8367
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-11,5553.0,0.0,17.51875,31.065002,11.0,88.24469
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-12,6139.0,0.0,13.010417,25.230003,1.1,77.546
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-13,6557.0,0.0,12.5354185,26.22,0.0,76.143135
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-14,6953.0,0.0,17.295832,45.045,12.200001,84.10945
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-15,6338.0,0.0,15.352085,24.435,0.2,84.44395
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-16,3838.0,0.0,16.44375,38.37,1.5000001,83.577034
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-17,4857.0,0.0,15.1375,52.725006,1.8000002,73.835686
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-18,5179.0,0.0,15.879166,46.139996,0.2,70.484116
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-19,5834.0,0.0,15.791667,22.244999,0.4,85.55772
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-20,5916.0,0.0,13.829166,15.914999,0.1,90.87799
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-21,6955.0,0.0,13.400002,30.54,0.0,83.20664
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-22,6094.0,0.0,13.858336,53.954994,2.4,69.273766
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-23,3085.0,0.0,14.058334,48.569992,0.0,66.39311
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-24,5006.0,0.0,13.358333,46.935005,0.0,66.126076
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-25,5504.0,0.0,11.710418,33.885,0.0,73.88201
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-26,5904.0,0.0,10.85625,19.334997,0.0,81.37841
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-27,6001.0,0.0,12.370833,24.929998,5.3999996,88.00269
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-28,6506.0,0.0,13.864583,44.879997,2.7,84.99885
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-29,5384.0,0.0,12.181252,30.135,1.1,84.86372
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-30,3188.0,0.0,12.935416,31.095,5.6999993,83.092155
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-05-31,4904.0,0.0,13.168748,32.445,0.0,78.839325
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-06-01,5591.0,0.0,12.910417,21.704996,0.6,82.46487
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-06-02,5772.0,0.0,13.147918,12.719998,0.5,83.50181
New Zealand,Auckland,NZAUK_1,Sky Tower,Tower,Urban Landmark,-36.8485,174.7633,2021-06-03,5493.0,0.0,12.033334,11.025,0.0,92.0535
