Country,City,Location_ID,Location_Name,Type_of_Attraction,Attraction_Category,Latitude,Longitude,Date,Avg_Daily_Pedestrian_Count,Holiday,Weather_Temperature_Avg,Weather_Wind_Speed_Avg,Weather_Precipitation_Sum,Weather_Relative_Humidity_Avg
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-18,3730.0,0,6.5849156,53.82,7.5999994,77.76926
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-19,3237.0,0,10.053666,55.70999,11.500002,83.02976
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-20,2745.0,0,9.712,51.675,7.5999994,85.83492
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-21,2579.0,0,8.741166,32.325,0.0,72.68102
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-22,2883.0,0,7.6182504,26.67,0.0,75.749794
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-23,2218.0,0,11.672416,67.259995,13.9,81.2692
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-24,3060.0,0,10.3724165,36.104996,1.5000002,76.80349
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-25,3323.0,0,6.907833,33.569996,0.0,74.16268
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-26,3733.0,0,7.3786674,18.914997,0.0,77.60604
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-27,3470.0,0,7.089084,13.485,0.0,86.26949
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-02-28,2506.0,0,6.559917,12.78,0.0,88.59452
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-01,2070.0,0,5.3869996,16.814999,0.0,92.55819
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-02,2639.0,0,4.7849164,13.875,0.0,91.41461
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-03,3207.0,0,5.40575,16.41,0.0,87.30505
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-04,3431.0,0,5.239083,26.279997,0.1,79.519554
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-05,1774.0,0,4.370333,26.94,0.0,70.46433
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-06,5337.0,0,3.8703327,16.140001,0.0,76.22547
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-07,6879.0,0,4.58075,18.78,0.0,75.487465
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-08,6692.0,0,7.459917,24.12,4.2,77.61884
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-09,7568.0,0,8.680751,36.36,3.7,81.87014
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-10,7191.0,0,10.243249,45.015,8.400002,82.66176
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-11,8832.0,0,7.0140834,66.63,2.5,71.98976
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-12,10446.0,0,5.895333,57.585003,4.9,76.443954
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-13,3071.0,0,5.6953335,64.274994,0.2,72.787674
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-14,2156.0,0,7.8745,52.905003,0.8000001,80.86862
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-15,3163.0,0,10.359916,34.664997,0.6,85.66635
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-16,3610.0,0,10.94325,32.64,0.0,79.662796
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-17,2409.0,1,7.9370003,25.649998,0.0,79.89965
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-18,3464.0,0,10.957833,27.659996,0.0,84.22698
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-19,3206.0,0,9.264083,21.645,0.0,87.517914
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-20,3171.0,0,9.395333,18.945,0.0,85.763885
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-21,2614.0,0,8.662,20.64,0.1,80.34706
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-22,3056.0,0,8.922417,13.41,0.0,78.6688
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-23,3518.0,0,9.170334,31.335001,0.4,75.41674
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-24,3743.0,0,8.716166,33.629997,1.2,73.83216
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-25,3246.0,0,9.234917,36.45,1.6999999,78.789925
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-26,3095.0,0,6.3286667,54.374992,4.2,70.044426
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-27,2768.0,0,7.2328334,45.375,0.70000005,71.33833
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-28,1879.0,0,12.839085,53.370003,2.2,79.12701
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-29,2872.0,0,13.820333,41.204994,0.0,78.95757
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-30,3334.0,0,12.387,15.734998,0.0,81.87922
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-03-31,3430.0,0,10.037,20.850002,0.0,90.92471
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-01,2716.0,0,8.432834,35.834995,0.0,86.598305
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-02,2747.0,0,6.957834,26.265,0.0,79.06469
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-03,3482.0,0,7.699501,14.94,0.0,80.28286
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-04,2026.0,0,8.48075,30.764997,0.0,74.44229
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-05,3178.0,1,4.974499,44.355003,0.1,58.774944
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-06,5349.0,0,3.5578337,42.149994,0.70000005,65.83318
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-07,4778.0,0,5.0765834,25.665,1.0,75.47846
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-08,6440.0,0,7.5224166,44.73,0.6,76.32225
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-09,8934.0,0,5.7953334,24.134998,2.1999998,76.16912
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-10,6791.0,0,3.6286669,24.435,0.8000001,71.921295
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-11,9504.0,0,3.9640837,28.230001,4.0,68.8308
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-12,11652.0,0,5.99325,19.979998,5.6,86.171074
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-13,3425.0,0,7.0036674,18.315,0.8,81.549866
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-14,3509.0,0,6.84325,15.480002,0.0,81.57371
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-15,4189.0,0,7.6744995,23.219997,0.0,79.67385
Ireland,Dublin,IRDUB_1,Trinity College & Book of Kells,University,Culture & History,53.3438,-6.2546,2021-04-16,3655.0,0,7.3661666,25.080002,0.0,70.599236
